,Unnamed: 0,id,type,y_index,y,centroid mean,rolloff mean,zero mean,rms mean,rms var,contrast mean,contrast var,mfcc1 mean,mfcc1 var,mfcc2 mean,mfcc2 var,mfcc3 mean,mfcc3 var,mfcc4 mean,mfcc4 var,mfcc5 mean,mfcc5 var,mel1 mean,mel1 var,mel2 mean,mel2 var,mel3 mean,mel3 var,mel4 mean,mel4 var,mel5 mean,mel5 var,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_var_1,chroma_var_2,chroma_var_3,chroma_var_4,chroma_var_5,chroma_var_6,bpm_second,bm_first,tempo_strength_second
10,13064,84,country,2,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1965.5466225660605,4060.369220112645,0.09299373183139537,0.1806054413318634,0.003435872029513121,25.671135676566013,36.694614350424644,-80.24933624267578,2349.598388671875,108.17366790771484,517.0433959960939,-23.832805633544922,277.30126953125,52.567161560058594,263.47174072265625,-6.450221061706543,195.7992248535156,34.52764892578125,544.3109741210939,21.72052383422852,992.4779052734376,5.413522720336914,190.00721740722656,2.54170298576355,23.1074275970459,2.5186293125152592,12.641761779785154,0.34171566367149353,0.1015346571803093,0.27747562527656555,0.046431079506874084,0.4413810670375824,0.1077762246131897,0.27508047223091125,0.0454469621181488,0.2929389476776123,0.09142164140939713,0.2220173478126526,0.05497648194432258,57.421875,86.1328125,0.7106585689960518
11,38088,28,reggae,8,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1641.84990290561,3499.2873932594475,0.0679210574127907,0.07288048416376114,0.0017632979433983567,27.87995130875512,39.29494626353989,-256.14218139648443,9059.3056640625,104.17296600341795,1174.8670654296875,-7.309833526611327,983.9425659179688,56.24959945678711,259.7514038085937,11.02745532989502,683.3362426757812,6.496902942657472,56.0764274597168,0.4996807277202606,1.1996055841445925,0.25936344265937805,0.3177234828472137,0.1093936637043953,0.049681562930345535,0.07185735553503036,0.01873965375125408,0.4337027966976166,0.10019758343696594,0.5000852346420288,0.1204875037074089,0.4540353119373322,0.06100694462656975,0.5059131383895874,0.07026175409555435,0.472993791103363,0.07494112849235535,0.469191163778305,0.08702505379915237,161.4990234375,151.9990808823529,0.607438854243431
12,14260,10,disco,3,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",2876.978348308145,5864.8599881904065,0.15023278524709302,0.2328394949436188,0.0030201212503015995,16.37344125422364,23.16046859013773,-6.880402088165282,1162.9815673828125,61.13880920410156,383.16094970703125,-16.651737213134766,296.0638427734375,27.42777442932129,128.19863891601562,7.70001220703125,152.7845458984375,33.03586959838867,722.5174560546875,8.590802192687987,99.03185272216795,9.116866111755373,179.98219299316406,6.487513542175293,72.4493408203125,5.945188999176025,52.73605728149414,0.4390849173069,0.09709364175796507,0.4542235434055328,0.09908349066972733,0.3919640481472016,0.06209348887205124,0.468828022480011,0.10306458175182344,0.4249599575996399,0.06928087025880814,0.5017286539077759,0.10240639746189116,71.77734375,215.33203125,0.7311263927191234
13,9798,13,country,2,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",2813.32146168891,6065.786473473837,0.1295826520106589,0.0799572765827179,0.0011067937593907118,21.500575716248928,20.540735769039195,-126.1626434326172,2084.4736328125,77.60336303710938,537.8734741210939,3.166811227798462,350.0874938964844,19.973041534423828,106.70528411865234,10.863739967346193,172.83718872070312,3.6813457012176514,7.636170864105225,2.21506142616272,20.81350898742676,4.276392459869385,131.850830078125,1.1156920194625854,6.307449817657472,1.1371251344680786,4.7298622131347665,0.2769268751144409,0.055386718362569816,0.3704029619693756,0.0942750945687294,0.2902295589447021,0.06377575546503067,0.2686963975429535,0.042217593640089035,0.5380616188049316,0.12695132195949554,0.3643301427364349,0.06591736525297165,123.046875,258.3984375,0.7387027861512724
14,41584,4,rock,9,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1346.1637275243738,2939.991653797239,0.041132206879844965,0.2087700366973877,0.0018161078914999962,24.85893420129456,26.805989563718672,-127.9155731201172,3189.568603515625,134.43147277832028,831.4813842773438,1.0845619440078735,449.9862976074219,54.42803955078125,154.90281677246094,-0.4730270504951477,161.29531860351562,58.66905212402344,884.3121948242188,5.416727066040039,48.87406539916992,0.9404306411743164,3.26422119140625,0.7989703416824341,3.72845458984375,0.4359963238239288,0.6357669830322266,0.3638170659542084,0.09324835240840912,0.3674571812152863,0.08198511600494385,0.35860535502433777,0.0951986089348793,0.3308323919773102,0.08191706985235214,0.2862769365310669,0.06746890395879745,0.2581917941570282,0.05811142921447754,78.30255681818181,39.15127840909091,0.4499755664824575
15,21344,64,hiphop,4,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",2429.572578345022,5274.165833938953,0.07975336119186048,0.2361544817686081,0.014172159135341644,26.53676527240431,46.56960804002639,-82.27772521972656,3904.453369140625,70.03564453125,692.7677612304688,10.74883270263672,600.5077514648438,48.78846740722656,347.97418212890625,4.612226486206055,310.2981262207031,58.60011672973633,3611.523193359375,9.684957504272461,132.35171508789062,2.62658166885376,28.18266677856445,1.0931270122528076,4.269941329956056,0.9013934135437012,2.1412806510925293,0.3537454605102539,0.09927261620759964,0.3478902578353882,0.09318479895591736,0.3348385095596313,0.08277025073766707,0.36432716250419617,0.09538693726062776,0.37549176812171936,0.08924698829650879,0.39030274748802185,0.10758771002292633,57.421875,172.265625,0.6180414495205121
16,20930,55,hiphop,4,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1735.743764441656,3552.953477016715,0.07256578548934109,0.13384531438350675,0.00492018135264516,23.927198409375876,40.266628199529755,-161.51902770996094,2862.77392578125,104.00365447998048,753.700439453125,-10.970645904541016,394.33734130859375,43.736629486083984,225.5834808349609,14.005248069763185,190.8472900390625,22.136688232421875,597.9916381835938,1.2217798233032229,1.5294889211654663,1.164482355117798,1.0293810367584229,0.6615030765533447,0.4800835251808167,0.4963561594486237,0.2442054003477097,0.2788867354393005,0.043551743030548096,0.3772924244403839,0.09094512462615968,0.4518485963344574,0.07121943682432175,0.5846320986747742,0.1280236393213272,0.562680721282959,0.12236502021551132,0.4499574303627014,0.10795164853334427,107.666015625,161.4990234375,0.5302569968575896
17,16100,50,disco,3,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",2375.8406835970795,5006.912075308866,0.12869049781976746,0.15902914106845856,0.0017923384439200165,23.629921369330468,24.637329187226076,-45.81950759887695,1329.41552734375,101.7732925415039,328.017578125,-32.04085922241211,294.5483093261719,34.252227783203125,156.77442932128906,-17.572803497314453,116.3238754272461,16.961009979248047,264.58175659179693,8.493040084838867,67.77494812011719,6.144765377044678,44.1679801940918,5.29110050201416,32.44535446166992,3.276028871536255,12.468505859375,0.638963520526886,0.08999256789684296,0.3523557186126709,0.04162266477942467,0.3785868883132935,0.0464727021753788,0.5525213479995728,0.08672691136598587,0.3801034688949585,0.035511404275894165,0.4106520116329193,0.07592930644750595,112.34714673913044,215.33203125,0.7593268401592965
18,35006,61,pop,7,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",2947.4680296200604,6064.275810773983,0.1118167847625969,0.2208020091056824,0.00771628739312291,19.86782957071272,31.49112601054703,-65.44446563720703,2570.77490234375,65.54779815673828,1138.78369140625,4.175041675567627,681.1223754882812,32.77581024169922,388.935546875,16.961097717285153,229.94451904296875,41.534889221191406,1830.7357177734373,4.998521327972412,32.15526962280273,3.2154331207275386,44.38214874267578,1.2963016033172607,7.3941240310668945,1.3238521814346311,2.456320285797119,0.5453219413757324,0.09328091889619827,0.43395084142684937,0.08951199799776077,0.36170071363449097,0.06711285561323166,0.3826981782913208,0.08552630245685577,0.32005774974823,0.05023803189396858,0.33442050218582153,0.07106593251228333,184.5703125,198.76802884615384,0.6615748276809482
19,3818,83,blues,0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2314.0219958640882,5034.179119731105,0.11789758963178296,0.2512653768062592,0.00346753210760653,22.002529922079887,31.83022579706479,-19.922935485839844,969.1768188476562,98.91362762451172,152.88914489746094,-24.481279373168945,181.83331298828125,49.60171890258789,58.39651107788086,-16.185243606567386,50.97607040405274,44.148433685302734,1155.1571044921875,13.1669282913208,363.00335693359375,8.626724243164062,81.46009826660156,5.038507461547852,18.375545501708984,4.415424346923828,17.434484481811527,0.5458515286445618,0.09948259592056274,0.3119518756866455,0.04095638170838356,0.38633280992507935,0.07970071583986282,0.312947154045105,0.049111507833004005,0.40896233916282654,0.06027612462639809,0.6674930453300476,0.09107745438814163,89.10290948275862,66.25600961538461,0.7844829848818831
20,27186,91,jazz,5,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",2957.6612950931867,6064.025424691134,0.15110109314437986,0.040915846824646,0.000638214114587754,17.143426002218465,17.657501469954365,-299.4261779785156,3579.996826171875,60.8189697265625,2492.9755859375,32.09415054321289,174.0072479248047,25.70377540588379,149.4841766357422,7.486007213592528,95.3224105834961,1.136258244514465,3.3175356388092037,0.713230550289154,1.152849197387695,0.1802494078874588,0.0731148049235344,0.05761346220970154,0.01211849320679903,0.02729359641671181,0.001241249032318592,0.2729395627975464,0.10730479657649994,0.2890993356704712,0.1350286602973938,0.22541172802448275,0.06692058593034744,0.2718502581119537,0.11376969516277312,0.24255287647247314,0.0941634252667427,0.2358931452035904,0.10538364201784134,287.109375,234.90767045454547,0.6575816424379666
21,31142,77,metal,6,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2741.7373520774104,5410.910019985465,0.15994655402131785,0.14913512766361234,0.0006278425571508706,17.47535329044723,19.42882706376041,-41.983882904052734,529.4677124023439,86.96192169189453,198.9833984375,-27.466447830200195,231.3972320556641,62.5640640258789,141.50428771972656,-27.02082061767578,109.69570922851562,15.490172386169435,109.54217529296876,6.442123889923097,62.12935256958008,4.129551410675049,31.3465576171875,2.454906940460205,9.566205978393556,1.4104152917861938,1.7933359146118164,0.3937999308109283,0.060585223138332374,0.3598034381866455,0.055788137018680566,0.4384379982948303,0.09280971437692642,0.3924559950828552,0.06245625391602516,0.3986745476722717,0.08486732840538025,0.3745145201683045,0.04993879422545433,143.5546875,151.9990808823529,0.7963676127635141
22,10396,26,country,2,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1270.0356759217764,2497.718023255814,0.054871078609496124,0.1005251407623291,0.0013107301201671364,22.19387296753904,27.235291483990736,-194.35092163085938,3128.9658203125,151.84970092773438,977.42333984375,-3.0474483966827397,405.8247375488281,29.47038459777832,331.239013671875,9.095538139343262,291.2220458984375,11.817009925842285,79.53585052490234,3.73994779586792,18.433319091796875,1.5248450040817259,7.573307514190674,0.6641557812690735,1.3886821269989014,0.29977408051490784,0.30864310264587397,0.34089428186416626,0.08229616284370422,0.300162136554718,0.05140165612101555,0.4788481593132019,0.1253439038991928,0.29171913862228394,0.04645934700965881,0.24048005044460294,0.0586334578692913,0.19397492706775665,0.03331902995705605,103.359375,53.8330078125,0.5683043496185018
23,0,0,blues,0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1784.8082934567872,3808.046818223111,0.08302446705426357,0.13022354245185852,0.002833460224792361,15.995900356554266,18.772095976678408,-113.61038208007812,2569.194091796875,121.52692413330078,295.7454528808594,-19.11971664428711,234.92034912109372,42.34583282470703,150.987548828125,-6.397208213806152,167.92770385742188,17.538484573364258,309.9486389160156,13.348130226135256,369.1883850097656,3.9137668609619136,60.39251327514648,1.9320764541625977,8.853432655334473,1.0055105686187744,1.5199260711669922,0.36176350712776173,0.10659264028072356,0.3676101267337799,0.08176454156637193,0.4400201439857483,0.10014551132917404,0.2446998357772827,0.044746018946170814,0.2478993088006973,0.06578239053487778,0.3356358706951141,0.0836985632777214,129.19921875,123.046875,0.6972850182834114
24,15778,43,disco,3,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",2874.331986282376,6016.134913244913,0.13476941012596902,0.17366386950016022,0.002439894014969468,25.03544880291688,26.11022342990819,-62.83399963378906,3777.527587890625,77.90450286865234,1354.4410400390625,3.496604681015014,726.1740112304688,26.044464111328125,254.4473419189453,5.944048404693604,191.5152282714844,21.18961906433105,309.6328430175781,7.839253425598144,83.12236785888672,3.590898275375366,25.13613128662109,2.6821577548980717,11.667803764343262,1.7459533214569092,4.025769233703613,0.5077345371246338,0.11930343508720398,0.3520756363868713,0.054735027253627784,0.411583423614502,0.09609092772006987,0.3623196482658386,0.06897763162851334,0.448776125907898,0.09929202497005464,0.37714818120002747,0.08582872152328491,63.024009146341456,64.599609375,0.6778494165195833
25,24058,23,jazz,5,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1986.1242987299026,4312.683275799419,0.07976925872093023,0.08794235438108444,0.0008791465079411863,20.474263606983925,22.53044610636735,-188.0926055908203,1629.752685546875,98.68157958984376,539.7972412109375,-11.291454315185547,175.4505615234375,47.2116584777832,88.59628295898438,-20.31583404541016,64.36228179931639,3.914152622222901,41.28162384033203,9.496415138244627,72.19701385498047,1.4962006807327268,2.1236963272094727,1.2169939279556274,2.1679999828338623,0.38837388157844543,0.15341396629810333,0.19652417302131653,0.04451647773385048,0.3843907415866852,0.17691797018051147,0.2207896113395691,0.04391204193234444,0.3569169342517853,0.16666418313980105,0.25562289357185364,0.07638587057590485,0.31156760454177856,0.152901291847229,86.1328125,161.4990234375,0.5531521483470918
26,20102,37,hiphop,4,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",3765.0125009367,7042.542582667151,0.21233383296996125,0.15959246456623075,0.017255738377571106,17.844756029200344,34.45170359070132,-96.66741943359376,6808.8271484375,30.66843223571777,1922.65771484375,2.442805528640747,1341.776123046875,12.74102783203125,497.6038818359375,-10.997472763061523,444.2137451171875,23.393474578857425,2546.0,7.695616722106934,163.76611328125,4.232496261596681,78.9019775390625,1.6730631589889526,14.526111602783205,1.3591296672821045,7.579861640930176,0.406710684299469,0.09286798536777496,0.4316468834877014,0.10840453207492827,0.4526376724243164,0.11364180594682692,0.3684897422790527,0.08411722630262375,0.36868777871131897,0.08195928484201431,0.40979817509651184,0.0978882759809494,287.109375,71.77734375,0.6427754230419682
27,8694,89,classical,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",2423.2164797654536,4296.566758266715,0.16663184350775193,0.035143379122018814,0.00022301542048808187,18.20943619809735,13.903178642557465,-301.7696228027344,2620.116943359375,57.57210540771485,820.2969970703125,-59.17708206176758,254.9586181640625,33.50469970703125,84.06148529052734,-20.909454345703125,73.31340789794922,0.14405465126037598,0.2206457555294037,0.1337108314037323,0.045092005282640464,0.8707579970359802,0.734736442565918,0.2736245393753052,0.20250916481018064,0.41845864057540894,0.3819597065448761,0.18436773121356964,0.019417805597186092,0.0936238244175911,0.04453084617853165,0.06135255098342896,0.014992387033998966,0.18355098366737368,0.048686858266592026,0.27544060349464417,0.11383122950792313,0.08957452327013016,0.01614529825747013,95.703125,99.38401442307692,0.7257330436325098
28,36800,0,reggae,8,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",2133.438679580292,4802.722224745639,0.09779100048449613,0.0942678600549698,0.001771568902768195,25.975501442796702,30.85491090735762,-159.40005493164062,3304.330322265625,104.8466567993164,382.70343017578125,-10.26205062866211,491.2628784179688,34.66490936279297,283.2068176269531,-4.97850513458252,159.6026611328125,6.707356929779053,41.33425521850586,5.994704723358153,100.71456909179688,2.344244241714477,17.970083236694336,1.261310577392578,7.642061710357666,1.0533485412597656,3.914527416229248,0.252690851688385,0.04760703071951866,0.4459881782531738,0.12727069854736328,0.3244550824165344,0.07897600531578064,0.24833591282367706,0.06417707353830338,0.4127466380596161,0.12466388940811154,0.3720185160636902,0.08211663365364075,60.092659883720934,61.5234375,0.6442231240432394
29,13570,95,country,2,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1552.208585459216,3212.5202125726746,0.06673517744670543,0.17548541724681854,0.004944819957017898,25.51362565289857,23.867157880661274,-124.90371704101562,2612.35107421875,127.53533172607422,710.4205322265625,-23.371736526489254,313.91912841796875,47.31602096557617,208.11167907714844,0.5420611500740051,232.7094268798828,32.743942260742195,606.8544921875,15.200675010681152,410.6725158691406,4.970883369445801,177.01687622070312,2.58247971534729,21.540266036987305,1.5161082744598389,10.141910552978516,0.2722591757774353,0.08052479475736618,0.2657874226570129,0.049012023955583565,0.4547558128833771,0.12533362209796906,0.3449583351612091,0.08800293505191803,0.3349878191947937,0.07870058715343475,0.39313089847564703,0.12692338228225708,184.5703125,45.33305921052632,0.6783913456512252
30,28336,16,metal,6,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2742.4915418257165,5127.7817837027615,0.17938658248546513,0.2698535919189453,0.001820456003770232,22.73242137756641,23.97414182070577,26.71940422058105,391.8179626464844,79.83482360839844,331.93475341796875,-52.04873275756836,234.7991943359375,51.32529830932617,202.9032745361328,-16.340221405029293,161.3367919921875,35.64985275268555,496.4645385742188,9.807506561279297,77.40599060058594,16.789772033691403,302.0464782714844,8.670967102050781,60.7204704284668,8.876056671142578,41.91477966308594,0.4873486757278442,0.05978037416934968,0.5491841435432434,0.07330749183893204,0.5204574465751648,0.06786372512578964,0.5126809477806091,0.0591389611363411,0.5192432403564453,0.06310760229825974,0.4043618440628052,0.051289912313222885,198.76802884615384,92.28515625,0.7827838761529949
31,31786,91,metal,6,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2323.667584727033,5018.613451580669,0.11999417090600775,0.11597277224063872,0.0010486452374607325,20.116992948325453,15.821086901260095,-96.64279174804688,1749.2342529296875,101.74008178710938,370.5365295410156,-16.867374420166016,273.829833984375,47.33838272094727,115.0031967163086,-27.06821060180664,102.17882537841795,11.410374641418455,37.050331115722656,4.098834991455078,16.270923614501953,3.4824798107147217,35.493412017822266,2.2983262538909908,16.942750930786133,1.3259025812149048,5.5849032402038565,0.35222116112709045,0.05244430527091026,0.4029942750930786,0.10356833040714264,0.2856435477733612,0.05310661718249321,0.3817565143108368,0.07578154653310776,0.5327776074409485,0.09824207425117493,0.4529747366905213,0.05837271735072136,143.5546875,92.28515625,0.6923071060480162
32,368,8,blues,0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1719.1693576956525,3781.355661791425,0.0639625726744186,0.14251089096069336,0.0015067007625475526,29.492901653023218,26.489705433208066,-121.34617614746094,2628.235595703125,122.49088287353516,415.20654296875,-14.740448951721193,341.9181823730469,46.15805053710938,193.7979736328125,-8.131583213806152,176.8086700439453,18.39955711364746,163.12855529785156,6.552037715911865,67.78597259521484,3.4487781524658203,23.21305084228516,0.821564793586731,1.9018191099166868,0.930755078792572,1.0296132564544678,0.31909579038619995,0.052961163222789764,0.3049140274524689,0.05381757020950317,0.3670414090156555,0.08360331505537033,0.4223653674125672,0.07562006264925003,0.5237711668014526,0.12346029281616212,0.4504854083061218,0.08989118039608003,86.1328125,172.265625,0.7058026811422842
